Marketing Projects Record ID#,Page Name,Page Type,Website,Customer Name,Project Manager,Marketing Project Status,Content Launch Date,Content Status,Content URL,Link Goal,Assign to UPSELL,Projected UPSELL Conversion %,Assign to RMI,Projected RMI Conversion %,Assign to CS,Projected CS Conversion %,# UPSELL ULDs Req. For CF,# RMI ULDs Req. For CF,# CS ULDs Req. For CF,# of Total ULDs Req. For CF,# of UPSELL Contacts Req. For EM,# of RMI Contacts Req. For EM,# of CS Contacts Req. For EM,# of Total Contacts Req. For EM,# of ULDs Available For Re-Harvest,# of Emails Available For Re-Harvest,# of Emails Available For Resend,# ULDs From Resend (Estimate),CF Status,CF Projected Start Date,CF Projected Completion Date,Total UPSELL ULDs Sent to CF (Queued),# of UPSELL ULDs (Deficit) Overage,Total RMI ULDs Sent To CF (Queued),# of RMI ULDs (Deficit) Overage,Total CS ULDs Sent To CF (Queued),# of CS ULDs (Deficit) Overage,Total ULDs Sent to CF (Queued),Total Queued ULDs (Deficit) or Overage,Total UPSELL Contacts Harvested,# of UPSELL Contacts (Deficit) Overage,Total RMI Contacts Harvested,# of RMI Contacts (Deficit) Overage,Total CS Contact Harvested,# of CS Contacts (Deficit) Overage,Total Contacts Harvested,Total Contacts (Deficit) Overage,Email Marketing Status (UPSELL),Email Marketing Projected Send Date (UPSELL),Email Marketing Actual Send Date (UPSELL),Email Marketing Status (RMI & CS),Email Marketing Projected Send Date (RMI & CS),Email Marketing Actual Send Date (RMI & CS), # UPSELL Email Sent,# of UPSELL Email Not Sent,# RMI Email Sent,# of RMI Email Not Sent,# CS Email Sent,# of CS Email Not Sent,Total # Email Sent,Total # Email Not Sent,# of Initiatives,Total # of Links Built,Links,Total Days Overdue,Add Initiative,Actual Conversion % (All Initiatives),UPSELL - Minimum Email Marketing Actual Send Out Date,RMI - Minimum Email Marketing Actual Send Out Date,Campaign - Cleaned For Email Marketing (# of Contacts for EM),Campaign - Actual ULD's (Post Filters),Average Projected Conversion % - To Date,Total Performance - Links Builts Vs. Projected to Date,Total Campaign - Total Projected Links From Email Sent,Total ULD Built
805,Best Online Stock Trading Brokers,TSD High Value,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,01-04-2016,Complete,www.thesimpledollar.com/best-online-stock-trading-brokers/,20,0,40%,20,0.2%,0,1.5%,0,"20,000",0,"20,000",0,"11,111.111111111",0,"11,111.111111111",0,,0,0,In-Progress,07-18-2016,08-03-2016,0,0,"140,967","120,967",0,0,"140,967","120,967",0,0,"2,928","-8,183.1111111111",0,0,"2,928","-8,183.1111111111",Not Planned,,,In-Progress,,06-30-2016,,0,2137,791,,0,2137,791,1,9,805,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=805&_fid_8=01-04-2016&z=ip6,0.421151146467%,,06-30-2016,5077,7979,0.17392%,5.2833296,4.274,8
806,Best Savings Account,TSD High Value,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,01-04-2016,Complete,www.thesimpledollar.com/best-savings-account/,20,0,40%,20,0.25%,0,1.5%,0,"16,000",0,"16,000",0,"8,888.8888888889",0,"8,888.8888888889",0,,0,0,Not Started,07-27-2016,08-12-2016,0,0,0,"-16,000",0,0,0,"-16,000",0,0,"1,749","-7,139.8888888889",0,0,"1,749","-7,139.8888888889",Not Planned,,,In-Progress,,07-28-2016,,0,1699,50,,0,1699,50,1,6,806,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=806&_fid_8=01-04-2016&z=ip6,0.3531489111242%,,07-28-2016,1749,0,0.20465%,2.5229965,4.2475,3
807,Free Checking Accounts,TSD High Value,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,01-04-2016,Complete,www.thesimpledollar.com/free-checking-account/,20,0,40%,20,0.2%,0,1.5%,0,"20,000",0,"20,000",0,"11,111.111111111",0,"11,111.111111111",0,,0,0,In-Progress,08-05-2016,08-22-2016,0,0,3016,"-16,984",0,0,3016,"-16,984",0,0,"3,179","-7,932.1111111111",0,0,"3,179","-7,932.1111111111",Not Planned,,,In-Progress,,06-24-2016,,0,1182,1997,,0,1182,"1,997",1,4,807,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=807&_fid_8=01-04-2016&z=ip6,0.33840947546531%,,06-24-2016,2967,2330,0.17664%,1.9121152,2.364,4
799,V2 Home Insurance,TSD High Value,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,In-Progress,www.thesimpledollar.com/best-home-insurance/,20,0,40%,20,0.2%,0,1.5%,0,"20,000",0,"20,000",0,"11,111.111111111",0,"11,111.111111111",0,,0,0,Complete,05-16-2016,06-01-2016,0,0,"170,810","150,810",0,0,"170,810","150,810",0,0,"16,413","5,301.8888888889",0,0,"16,413","5,301.8888888889",Not Planned,,,Not Started,,,,0,0,"16,413",,0,0,"16,413",1,0,799,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=799&_fid_8=03-29-2016&z=ip6,,,,"16,413","32,653",,0,0,0
802,V2 Life Insurance,Vertical Review,Reviews.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Complete,www.reviews.com/life-insurance/,20,0,40%,20,0.2%,0,1.5%,0,"20,000",0,"20,000",0,"11,111.111111111",0,"11,111.111111111",0,,0,0,In-Progress,06-02-2016,06-13-2016,0,0,"38,402","18,402",0,0,"38,402","18,402",0,0,"4,859","-6,252.1111111111",0,0,"4,859","-6,252.1111111111",Not Planned,,,Not Started,,,,0,0,4859,,0,0,"4,859",1,0,802,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=802&_fid_8=03-29-2016&z=ip6,,,,4859,"10,075",,0,0,0
803,V2 Travel Credit Cards,TSD High Value,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Complete,www.thesimpledollar.com/best-travel-credit-card/,20,0,40%,20,0.2%,0,1.5%,0,"20,000",0,"20,000",0,"11,111.111111111",0,"11,111.111111111",0,,0,0,Not Started,06-29-2016,07-15-2016,0,0,0,"-20,000",0,0,0,"-20,000",0,0,0,"-11,111.111111111",0,0,0,"-11,111.111111111",Not Planned,,,Not Started,,,,0,0,0,,0,0,0,1,0,803,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=803&_fid_8=03-29-2016&z=ip6,,,,0,0,,,,0
808,Best Home Security Systems - Reviews,Reviews High Value,Reviews.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.reviews.com/home-security-systems/,5,,40%,5,0.25%,,1.5%,0,4000,0,"4,000",0,"2,222.2222222222",0,"2,222.2222222222",0,,0,0,Complete,,,0,0,3940,-60,0,0,3940,-60,0,0,"7,647","5,424.7777777778",0,0,"7,647","5,424.7777777778",Not Planned,,,Complete,,06-09-2016,,0,5757,1890,,0,5757,"1,890",1,6,808,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=808&_fid_8=03-29-2016&z=ip6,0.10422094841063%,,06-09-2016,7647,3940,0.21530891089109%,-6.395334,14.3925,6
809,Best Home Insurance,TSD High Value,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.thesimpledollar.com/best-home-insurance/,5,,40%,5,0.25%,,1.5%,0,4000,0,"4,000",0,"2,222.2222222222",0,"2,222.2222222222",0,,0,0,Complete,,,0,0,"204,018","200,018",0,0,"204,018","200,018",0,0,"8,668","6,445.7777777778",0,0,"8,668","6,445.7777777778",Not Planned,,,Complete,,06-09-2016,,0,4773,3895,,0,4773,"3,895",1,6,809,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=809&_fid_8=03-29-2016&z=ip6,0.12570710245129%,,06-09-2016,"11,465","18,513",0.20456279069767%,-3.763782,11.9325,5
810,Guide to Student Loan Consolidation,TSD Topical Authority - Loans,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.thesimpledollar.com/student-loan-consolidation-guide/,10,,40%,10,0.5%,,1.5%,0,4000,0,"4,000",0,"2,222.2222222222",0,"2,222.2222222222",0,,0,0,Complete,,,0,0,"404,049","400,049",0,0,"404,049","400,049",0,0,"11,348","9,125.7777777778",0,0,"11,348","9,125.7777777778",Not Planned,,,Complete,,06-10-2016,,0,7614,3734,,0,7614,"3,734",1,61,810,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=810&_fid_8=03-29-2016&z=ip6,0.80115576569477%,,06-10-2016,"18,169","35,706",0.41682593905963%,29.262873,38.07,48
811,Debt Payoff Calculator,TSD Volume,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.thesimpledollar.com/debt-payoff-calculator/,30,,40%,30,1.25%,,1.5%,0,4800,0,"4,800",0,"2,666.6666666667",0,"2,666.6666666667",0,,0,0,Complete,,,0,0,"317,987","313,187",0,0,"317,987","313,187",0,0,"7,480","4,813.3333333333",0,0,"7,480","4,813.3333333333",Not Planned,,,Complete,,06-10-2016,,0,4912,2568,,0,4912,"2,568",1,77,811,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=811&_fid_8=03-29-2016&z=ip6,1.5675895765472%,,06-10-2016,7848,"13,466",1.0123908794788%,27.27136,61.4,76
812,Best Web Hosting - Reviews,Reviews High Value,Reviews.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.reviews.com/web-hosting/,5,,40%,5,0.25%,,1.5%,0,4000,0,"4,000",0,"2,222.2222222222",0,"2,222.2222222222",0,,0,0,Not Started,,,,0,,-4000,,0,,-4000,,0,,"-2,222.2222222222",,0,0,"-2,222.2222222222",Not Planned,,,Not Started,,,,0,,0,,0,,0,0,,812,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=812&_fid_8=03-29-2016&z=ip6,,,,,,,,,
813,Best Travel Credit Card,TSD High Value,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.thesimpledollar.com/best-travel-credit-card/,5,,40%,5,0.25%,,1.5%,0,4000,0,"4,000",0,"2,222.2222222222",0,"2,222.2222222222",0,,0,0,Complete,,,0,0,"179,726","175,726",0,0,"179,726","175,726",0,0,"8,267","6,044.7777777778",0,0,"8,267","6,044.7777777778",Not Planned,,,Complete,,06-16-2016,,0,5102,3165,,0,5102,"3,165",1,9,813,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=813&_fid_8=03-29-2016&z=ip6,0.17640141121129%,,06-16-2016,8267,"14,133",0.20726788514308%,-1.5748075,12.755,7
814,Home Financing Guide,TSD Topical Authority - Loans,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.thesimpledollar.com/home-financing-guide/,10,,40%,10,0.5%,,1.5%,0,4000,0,"4,000",0,"2,222.2222222222",0,"2,222.2222222222",0,,0,0,Complete,,,0,0,"30,732","26,732",0,0,"30,732","26,732",0,0,"20,047","17,824.777777778",0,0,"20,047","17,824.777777778",Not Planned,,,Complete,,06-17-2016,,0,9012,"11,035",,0,9012,"11,035",1,5,814,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=814&_fid_8=03-29-2016&z=ip6,0.055481580115402%,,06-17-2016,"22,011","34,899",0.41865468819352%,-32.7291605,45.06,5
815,Disability Benefit Guide,TSD Volume,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,03-29-2016,Not Started,http://www.thesimpledollar.com/disability-benefits-guide/,94,,40%,94,1%,,1.5%,0,"18,800",0,"18,800",0,"10,444.444444444",0,"10,444.444444444",0,,0,0,Complete,,,0,0,"678,737","659,937",0,0,"678,737","659,937",0,0,"147,995","137,550.55555556",0,0,"147,995","137,550.55555556",Not Planned,,,Complete,,06-16-2016,,0,"99,806","48,189",,0,"99,806","48,189",1,505,815,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=815&_fid_8=03-29-2016&z=ip6,0.50598160431237%,,06-16-2016,"159,140","54,254",0.63421815121335%,-127.987768,998.06,398
816,Student Budgeting Calculator,TSD Volume,TheSimpleDollar.com,Soda,DONNIE DINH <58705085.b9qm>,In-Progress,07-13-2016,Complete,http://www.thesimpledollar.com/student-budgeting-calculator/,200,0,40%,200,1.25%,0,1.5%,0,"32,000",0,"32,000",0,"17,777.777777778",0,"17,777.777777778",0,,0,0,On Hold,,,0,0,"541,682","509,682",0,0,"541,682","509,682",0,0,"12,945","-4,832.7777777778",0,0,"12,945","-4,832.7777777778",Not Planned,,,In-Progress,,07-14-2016,,0,7817,5128,,0,7817,"5,128",1,35,816,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=816&_fid_8=07-13-2016&z=ip6,0.44774210055008%,,07-14-2016,"19,057","27,324",1.0152799347576%,-44.3644325,97.7125,31
817,Credit Card Processing Guide for Small Businesses,TSD Topical Authority - CC,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,07-14-2016,Complete,,50,0,40%,50,0.5%,0,1.5%,0,"20,000",0,"20,000",0,"11,111.111111111",0,"11,111.111111111",0,,0,0,On Hold,,,0,0,"271,999","251,999",0,0,"271,999","251,999",0,0,"8,293","-2,818.1111111111",0,0,"8,293","-2,818.1111111111",Not Planned,,,In-Progress,,07-15-2016,,0,5829,2464,,0,5829,"2,464",1,4,817,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=817&_fid_8=07-14-2016&z=ip6,0.068622405215303%,,07-15-2016,"14,467","20,118",0.40356473666152%,-19.5237885,29.145,4
818,Best Homeowners Insurance - Reviews,Reviews High Value,Reviews.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,07-21-2016,Complete,http://www.reviews.com/homeowners-insurance/,100,,40%,100,0.25%,,1.5%,0,"80,000",0,"80,000",0,"44,444.444444444",0,"44,444.444444444",0,,0,0,On Hold,,,0,0,"13,032","-66,968",0,0,"13,032","-66,968",0,0,"3,997","-40,447.444444444",0,0,"3,997","-40,447.444444444",Not Planned,,,In-Progress,,07-22-2016,,0,3476,521,,0,3476,521,1,21,818,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=818&_fid_8=07-21-2016&z=ip6,0.60414269275029%,,07-22-2016,3999,1132,0.20535%,13.862034,8.69,21
819,Scholarships Database,TSD Volume,TheSimpleDollar.com,Soda,Nam Phan <58705208.c6ap>,In-Progress,10-03-2016,Complete,,500,,40%,500,1.5%,0,1.5%,0,"66,666.666666667",0,"66,666.666666667",0,"37,037.037037037",0,"37,037.037037037",0,,0,0,On Hold,,,0,0,"1,746,492","1,679,825.3333333",0,0,"1,746,492","1,679,825.3333333",0,0,"20,951","-16,086.037037037",0,0,"20,951","-16,086.037037037",Not Planned,,,Not Started,,,,0,0,"20,951",,0,0,"20,951",1,0,819,,https://donniedinh.quickbase.com/db/bkig5hmby?act=API_GenAddRecordForm&_fid_48=819&_fid_8=10-03-2016&z=ip6,,,,"20,951","87,736",,0,0,0
